Author,Story Date,Story URL,Headline,Claim URL,Claimed By,What (Claim),About Subject,About Person,Language
Pallavi Mishra,8th Oct 2021,https://www.vishvasnews.com/politics/quick-fact-check-old-video-of-former-pm-manmohan-singh-and-sonia-gandhi-viral-again-with-false-claim/,Quick Fact Check: पूर्व पीएम मनमोहन सिंह और सोनिया गांधी का पुराना वीडियो फिर से झूठे दावे से वायरल,https://www.facebook.com/shusil.ji.3/videos/414567290251527/,सुशील जी,जो लोग अभी तक यही समझते हैं कि मनमोहन सिंह 10 साल तक प्रधानमंत्री थे तो वो 20 सेकंड के इस वीडियो को 4 बार ज़रूर देखें,Congress,"Manmohan Singh, Sonia Gandhi",Hindi
Pallavi Mishra,5th Oct 2021,https://www.vishvasnews.com/politics/fact-check-plastic-eyes-were-pasted-on-the-statue-of-nallamma-devi-to-mislead-people-people-are-sharing-viral-videos-thinking-it-is-a-real-miracle/,Fact Check: लोगों को भ्रमित करने के लिए नल्लम्मा देवी की प्रतिमा पर चिपकाई गयी थीं प्लास्टिक की आँखें; असली चमत्कार समझ वायरल वीडियो शेयर कर रहे हैं लोग,https://www.facebook.com/watch/?v=265045422185979,शिव पुराण,अद्भुत चमत्कार😳 कर्नाटक के हुबली मैं अम्मावरु ने अपनी आंखें खोल दी है! मां की आंखें साफ दिखाई दे रही है!जय माता दी,Godess Nilamma,Hindus,Hindi
Pallavi Mishra,4th Oct 2021,https://www.vishvasnews.com/english/viral/fact-check-this-video-of-policemen-falling-off-an-e-rickshaw-is-from-rajasthan-not-uttar-pradesh/,"Fact Check: This video of policemen falling off an e-rickshaw is from Rajasthan, not Uttar Pradesh",https://www.facebook.com/AntiBhakts/videos/153566586904083/,Anti Bhakts,उत्तर प्रदेश में विकास की गंगा के बीच पुलिस वाले की गाड़ी पलट गई।।😀😀😀 देखो देश का सबसे स्मार्ट राज उत्तर प्रदेश का हाल,Rajasthan Police,Policeman,English
Pallavi Mishra,4th Oct 2021,https://www.vishvasnews.com/viral/fact-check-this-video-of-policemen-falling-off-an-e-rickshaw-is-from-rajasthan-not-up/,Fact Check: राजस्थान के वीडियो को उत्तर प्रदेश का बताकर किया जा रहा है वायरल,https://www.facebook.com/AntiBhakts/videos/153566586904083/,Anti Bhakts,उत्तर प्रदेश में विकास की गंगा के बीच पुलिस वाले की गाड़ी पलट गई।।😀😀😀 देखो देश का सबसे स्मार्ट राज उत्तर प्रदेश का हाल,Rajasthan Police,Policeman,Hindi
Pallavi Mishra,3rd Oct 2021,https://www.vishvasnews.com/politics/fact-check-renovation-blueprint-of-new-delhi-railway-station-is-being-viral-in-the-name-of-railway-station-of-ayodhya/,Fact Check: नई दिल्ली रेलवे स्टेशन के रेनोवेशन ब्लूप्रिंट को अयोध्या का रेलवे स्टेशन बता कर किया जा रहा है वायरल,https://www.facebook.com/airnewslivetoday/photos/a.140503251188370/346133837291976/?,Air News Live,Great work मोदी जी…#india #Ayodhya #Modi: इस तस्वीर के ऊपर लिखा था “ये स्टेशन अमेरिका चीन या जापान में नही है ये अयोध्या का स्टेशन है जो बहुत ही देश को समर्पित होगा,Ayodhya Railway Station,PM Modi,Hindi
Pallavi Mishra,1st Oct 2021,https://www.vishvasnews.com/viral/fact-check-tata-company-is-not-giving-any-such-anniversary-celebration-gift/,Fact Check: टाटा कंपनी नहीं दे रही है ऐसा कोई ‘एनिवर्सरी सेलिब्रेशन’ गिफ्ट,https://www.facebook.com/groups/2528591650750484/posts/3134567243486252,Amrutlal Parmar,Tata Groups. 150th Anniversary Celebration!!🎊🎊Click on the link to participate in the event to win a car,Tata free gift,Ratan tata,Hindi
Pallavi Mishra,1st Oct 2021,https://www.vishvasnews.com/viral/fact-check-shahrukh-khan-did-not-make-this-statement/,Fact Check: शाहरुख़ खान ने नहीं दिया यह बयान; वायरल स्क्रीनशॉट फर्जी है,https://www.facebook.com/photo/?fbid=1077743369718700&set=a.137612840398429,FB user Ajit Chhabra,आज मैं अगर सुपरस्टार हूं तो सबसे बड़ा वाला थैंक उन हमारे मुस्लिम भाइयों को हैं जिन्होंने गरीब होने के बाद भी सिर्फ हम खान्स की फिल्में देखी,Muslims,Shah Rukh Khan,Hindi
Pallavi Mishra,24th Sep 2021,https://www.vishvasnews.com/politics/quick-fact-check-this-picture-of-sonia-gandhi-is-edited-false-claim-viral-again/,Quick Fact Check: सोनिया गांधी की यह तस्वीर एडिटेड है; गलत दावा फिर से वायरल,https://www.facebook.com/dileep66/photos/a.391567851442843/918507698748853/?,Pushpendra kulshrestha fens club,"इस विषाक्त महिला की सच्चाई देखिए…पीछे शेल्फ पर एक book पड़ी है, जिसका शीर्षक है.. How to convert India into christian nation’ इसके पश्चात भी यदि किसी को संदेह है तो बेशक वह हिन्दू हो ही नहीं सकता",Congress,Sonia Gandhi,Hindi
Pallavi Mishra,23rd Sep 2021,https://www.vishvasnews.com/viral/quick-fact-check-ips-officers-seen-in-viral-picture-are-not-brothers-and-sisters-false-claim-goes-viral-again/,"Quick Fact Check: वायरल तस्वीर में दिख रहे आईपीएस ऑफिसर्स नहीं हैं भाई-बहन, झूठा दावा फिर से वायरल",https://www.facebook.com/groups/511395500027170/permalink/620128025820583/,Sunil Kumar,एक ही परिवार में 3 आईपीएस सेल्यूट इन भाइयों व बहन के लिए.,Sibling IPS officers,IPS officer,Hindi
Pallavi Mishra,23rd Sep 2021,https://www.vishvasnews.com/politics/quick-fact-check-shahrukh-khan-is-not-working-in-any-film-named-tipu-sultan-fake-poster-went-viral-again/,Quick Fact Check: शाहरुख खान नहीं कर रहे हैं टीपू सुल्तान नाम की किसी फिल्म में काम; फर्जी पोस्टर फिर हुआ वायरल,https://www.facebook.com/photo/?fbid=1077743369718700&set=a.137612840398429,FB user Ajit Chhabra,आज मैं अगर सुपरस्टार हूं तो सबसे बड़ा वाला थैंक उन हमारे मुस्लिम भाइयों को हैं जिन्होंने गरीब होने के बाद भी सिर्फ हम खान्स की फिल्में देखी,Muslims,Shah Rukh Khan,Hindi
Pallavi Mishra,22nd Sep 2021,https://www.vishvasnews.com/world/fact-check-a-picture-of-an-event-held-in-france-in-2018-viral-with-fake-claim/,Fact Check: 2018 में फ्रांस में हुए एक कार्यक्रम के वीडियो को हॉलैंड में गणेश उत्सव का बता कर किया जा रहा है वायरल,https://www.facebook.com/rajput.kamlesh.94/posts/4572219412798815,राजपुत कमलेश,Holland is said to be the capital of orange in the world. The locals use the best part of their harvest to celebrate the festival of Vinayaka Chaturthi. Please see the unique ceremony they perform.,Ganesha Utsav,Ganesha Devotees,Hindi
Pallavi Mishra,20th Sep 2021,https://www.vishvasnews.com/viral/quick-fact-check-travel-bloggers-picture-again-viral-with-false-claim/,Quick Fact Check: ट्रैवल ब्लॉगर की तस्वीर फिर हुई गलत दावे के साथ वायरल,https://www.facebook.com/groups/1438590826356902/permalink/2958242001058436/?__xts__%5B0%5D=68.ARCXEtm6HUCrs6btWTMO61wPbryGXhlazHnfmsFGCvgiu-w1fiyQ5rTWt7YKexZKHq-wx44g2Ow_UokkNCVdwr21wN41bIOG5eLZJmejO-m-Q4rnz4n0PkZkdpG5wu0EteZQF_4LBQW9UTWlfgd8UFummlNo2RDxl3gUxcJBF314EEu4SvnRD88q0W_04-NvCi1TnFNXAAsi12KEpaL7xO9G8Zqbuyfc_0hRChilJu7Tv6O5fTI9GWxH1YxLWlmp9Fw7QFJDXxsCp6Nb7Uevwr2PVrl96m4IdpHY&__tn__=-R,‎Anand Goyal‎,रिक्शा में जो व्यक्ति बैठा है व जो रिक्शा खींच रही है वो उसकी प्यारी बेटी है और उसने बाप की कमाई से कड़ी मेहनत करके IAS की परीक्षा में टॉप किया है उस बेटी ने अपनी इस सफलता पर अपने पिता को रिक्शा में बिठा कर पूरे शहर में घुमाया और जनता मे यह संदेश दिया कि मेरे पिताजी कितने महान है दोस्तो Talent कभी किसी का मोहताज नहीं है,IPS officer,Rickshaw puller,Hindi
